Depth,GR, Temp,Pressure,Rd,Rs,Vp,Vs,INDEX
m,API,C,Mpa,Ohmm,Ohmm,m/s,m/s,Rock types
298.54,19.0129,13.1341,2.13444,933.982,1118.57,4397.31,2757.35,Basalt
298.64,19.2345,13.1344,2.1354,1069.17,1305.62,4573.28,2757.35,Basalt
298.74,19.3623,13.1348,2.13635,1270.04,1478.26,4551.4,2709.54,Basalt
298.84,19.4333,13.1353,2.13736,1396.62,1533.9,4573.28,2589.78,Basalt
298.94,19.4652,13.1358,2.13836,1411.76,1499.57,4595.59,2773.67,Basalt
299.04,19.404,13.1363,2.13933,1371.76,1449.82,4551.4,2773.67,Basalt
299.14,19.1236,13.1367,2.14026,1320.06,1400.62,4573.28,2929.69,Basalt
299.24,18.6648,13.1371,2.14118,1246.81,1325.07,4595.59,2893.52,Basalt
299.34,18.3219,13.1375,2.14212,1144.27,1228.21,4573.28,2773.67,Basalt
299.44,18.2363,13.1379,2.14304,1053.29,1165.58,4451.61,2725.29,Basalt
299.54,18.4521,13.1383,2.14404,1036.48,1193.3,4279.3,2678.57,Basalt
299.64,18.7776,13.1388,2.14503,1106.91,1299.74,4360.56,2725.29,Basalt
299.74,18.8577,13.1392,2.14595,1212.3,1417.3,4381.22,2709.54,Basalt
299.84,18.4695,13.1396,2.14688,1300.29,1502.27,4460.52,2893.52,Basalt
299.94,17.6751,13.1399,2.14781,1372.38,1570.59,4573.28,2858.23,Basalt
300.04,16.8097,13.1401,2.14877,1452.13,1646.44,4490.12,2725.29,Basalt
300.14,16.3439,13.1403,2.14969,1533.01,1717.36,4402.28,2741.23,Basalt
300.24,16.479,13.1404,2.15065,1584.87,1756.8,4439.06,2875.77,Basalt
300.34,17.1205,13.1405,2.15155,1596.13,1760.25,4573.28,2709.54,Basalt
300.44,17.9473,13.1407,2.15251,1582.68,1743.61,4490.1,2678.57,Basalt
300.54,18.6627,13.1409,2.15345,1562.49,1720.35,4482.38,2693.97,Basalt
300.64,19.098,13.1411,2.15435,1539.57,1694.22,4573.28,2741.23,Basalt
300.74,19.2393,13.1415,2.15533,1513.21,1668.72,4551.4,2709.54,Basalt
300.84,19.2476,13.1419,2.15624,1489.06,1651.09,4641.54,2678.57,Basalt
300.94,19.2178,13.1425,2.15719,1477.16,1646.54,4578.5,2709.54,Basalt
301.04,19.1299,13.1431,2.15821,1479.6,1651.96,4340.28,2663.35,Basalt
301.14,18.9708,13.1437,2.15921,1484.8,1658.74,4340.28,2709.54,Basalt
301.24,18.6918,13.1442,2.16007,1478.86,1659.25,4439.06,2678.57,Basalt
301.34,18.312,13.1445,2.16108,1465.18,1654.61,4618.34,2725.29,Basalt
301.44,17.8988,13.1447,2.16206,1461.12,1651.61,4595.59,2741.23,Basalt
301.54,17.5309,13.1449,2.16307,1473.86,1652.52,4573.28,2725.29,Basalt
301.64,17.3476,13.1451,2.16407,1491.81,1654.44,4595.59,2823.79,Basalt
301.74,17.3687,13.1453,2.16501,1500.35,1654.09,4551.4,2693.97,Basalt
301.84,17.625,13.1456,2.16596,1496.43,1648.78,4595.59,2741.23,Basalt
301.94,18.1563,13.1459,2.16692,1486.01,1637.02,4551.4,2693.97,Basalt
302.04,18.8779,13.146,2.16789,1469.89,1615.47,4511.59,2741.23,Basalt
302.14,19.6152,13.1462,2.16889,1439.86,1578.76,4360.56,2678.57,Basalt
302.24,20.0616,13.1464,2.16989,1398.67,1533.97,4340.28,2741.23,Basalt
302.34,19.9752,13.1467,2.17083,1369.94,1501.57,4360.56,2693.97,Basalt
302.44,19.2828,13.1472,2.17182,1370.56,1492.1,4360.56,2693.97,Basalt
302.54,18.1958,13.1477,2.17282,1392.08,1498.65,4402.28,2773.67,Basalt
302.64,17.1302,13.1482,2.17379,1417.28,1511.57,4439.06,2725.29,Basalt
302.74,16.5358,13.1487,2.17481,1434.43,1518.72,4529.94,2741.23,Basalt
302.84,16.7908,13.1493,2.17575,1434.1,1499.98,4490.1,2709.54,Basalt
302.94,17.9252,13.1498,2.17673,1410,1445.76,4360.56,2709.54,Basalt
303.04,19.6384,13.1503,2.17772,1367.89,1375.1,4360.56,2773.67,Basalt
303.14,21.4906,13.1507,2.17874,1315.56,1310.06,4340.28,2741.23,Basalt
303.24,22.9162,13.1511,2.17972,1233.45,1224.95,4340.28,2757.35,Basalt
303.34,23.5102,13.1513,2.18072,1085.17,1072.48,4320.37,2709.54,Basalt
303.44,23.0679,13.1514,2.18173,888.655,878.558,4320.37,2773.67,Basalt
303.54,21.7993,13.1516,2.18272,735.3,748.782,4320.37,2773.67,Basalt
303.64,20.3133,13.1518,2.1837,701.034,754.028,4300.82,2725.29,Basalt
303.74,19.2221,13.1521,2.18473,768.997,854.868,4320.37,2741.23,Basalt
303.84,18.8772,13.1525,2.18576,860.342,958.509,4340.28,2757.35,Basalt
303.94,19.1388,13.1529,2.18673,910.018,1007.01,4340.28,2781.85,Basalt
304.04,19.5191,13.1534,2.1877,906.613,1003.36,4397.31,2781.85,Basalt
304.14,19.502,13.154,2.18868,880.496,984.638,4490.1,2781.85,Basalt
304.24,18.8734,13.1545,2.18971,873.343,993.664,4418,2840.91,Basalt
304.34,17.9809,13.155,2.19065,915.819,1061.69,4469.04,2757.35,Basalt
304.44,17.3663,13.1555,2.19154,1008.88,1183.24,4439.06,2699.32,Basalt
304.54,17.4567,13.156,2.19248,1119.13,1314,4529.94,2686.04,Basalt
304.64,18.3336,13.1565,2.19338,1207.2,1407.81,4508.88,2741.23,Basalt
304.74,19.4923,13.1568,2.1943,1258.31,1451.68,4488.21,2757.35,Basalt
304.84,20.3613,13.157,2.19525,1284.65,1462.79,4409.89,2725.29,Basalt
304.94,20.6218,13.1571,2.1962,1306.63,1464.35,4181.53,2725.29,Basalt
305.04,20.2556,13.1572,2.19717,1336.71,1468.23,4360.56,2773.67,Basalt
305.14,19.4821,13.1574,2.19814,1373.41,1471.81,4340.28,2757.35,Basalt
305.24,18.5512,13.1577,2.19905,1406.06,1465.04,4284.8,2773.67,Basalt
305.34,17.7121,13.1582,2.20001,1417.39,1433.99,4167.41,2757.35,Basalt
305.44,17.1115,13.1587,2.20097,1382.3,1362.9,4253.64,2823.79,Basalt
305.54,16.8927,13.1592,2.20197,1282.56,1247.22,4408.21,2741.23,Basalt
305.64,17.2622,13.1597,2.20303,1125.55,1100.82,4397.34,2840.91,Basalt
305.74,18.2104,13.1603,2.20402,942.409,946.293,4428.09,2790.18,Basalt
305.84,19.5825,13.1608,2.20497,778.003,819.245,4300.82,2709.54,Basalt
305.94,21.0836,13.1615,2.20601,696.561,781.171,4320.37,2773.67,Basalt
306.04,22.4324,13.1622,2.20696,763.467,883.509,4281.63,2725.29,Basalt
306.14,23.4703,13.1628,2.20795,985.017,1101.54,4320.37,2806.89,Basalt
306.24,24.0099,13.1634,2.20892,1270.3,1327.45,4340.28,2840.91,Basalt
306.34,23.9398,13.1638,2.20984,1469.97,1442.34,4397.34,2875.77,Basalt
306.44,23.255,13.1642,2.2108,1492.76,1412.18,4508.88,2893.52,Basalt
306.54,22.0882,13.1645,2.21176,1390.48,1307.9,4508.88,2823.79,Basalt
306.64,20.7361,13.1648,2.21271,1300.79,1230.12,4428.09,2893.52,Basalt
306.74,19.3803,13.1652,2.21365,1308.6,1227.8,4340.28,2966.77,Basalt
306.84,18.1684,13.1656,2.21462,1383.44,1277.19,4340.28,2858.23,Basalt
306.94,17.1202,13.1659,2.21557,1442.98,1318.91,4402.28,2790.18,Basalt
307.04,16.2684,13.1663,2.21657,1448.6,1314.94,4460.5,2929.69,Basalt
307.14,15.6451,13.1667,2.21758,1427.77,1272.61,4659.61,2966.77,Basalt
307.24,15.295,13.1671,2.21855,1416.76,1215.87,4739.2,2948.11,Basalt
307.34,15.3814,13.1676,2.21951,1415.15,1152.15,4761.95,3024.19,Basalt
307.44,15.9412,13.1681,2.22049,1396.44,1076.26,4808.83,3088.76,Basalt
307.54,16.5996,13.1686,2.22146,1335.23,990.582,4628.65,3169.45,Basalt
307.64,16.9802,13.1691,2.22244,1231.34,911.552,4592.67,3301.06,Basalt
307.74,16.9688,13.1695,2.2234,1115.56,849.097,5008.21,3301.06,Basalt
307.84,16.9141,13.1698,2.22437,1027.96,797.934,5024.18,3255.21,Basalt
307.94,17.2227,13.1701,2.22531,993.936,755.472,4027.11,3324.47,Basalt
308.04,18.1193,13.1704,2.2263,1017.94,728.755,3051.82,-999.25,Basalt
308.14,19.4117,13.1708,2.22731,1084.73,717.758,2926.03,-999.25,Basalt
308.24,20.7196,13.1712,2.2282,1157.95,705.327,-999.25,-999.25,Basalt
308.34,21.7981,13.1716,2.22919,1196.09,676.912,-999.25,-999.25,Basalt
308.44,22.6303,13.1719,2.23016,1184.48,639.252,-999.25,-999.25,Basalt
308.54,23.3009,13.1722,2.23112,1138.87,605.513,-999.25,-999.25,Basalt
308.64,23.752,13.1724,2.23203,1076.02,574.297,-999.25,-999.25,Basalt
308.74,23.8802,13.1727,2.23305,992.324,532.824,-999.25,-999.25,Basalt
308.84,23.6149,13.173,2.23401,864.246,468.5,-999.25,-999.25,Basalt
308.94,23.0223,13.1734,2.23497,675.924,377.23,-999.25,-999.25,Basalt
309.04,22.4249,13.1739,2.23595,448.961,269.082,-999.25,-999.25,Basalt
309.14,22.0086,13.1744,2.23687,241.22,166.858,-999.25,-999.25,Basalt
309.24,21.7617,13.1749,2.23785,108.398,94.8865,-999.25,-999.25,Basalt
309.34,21.6707,13.1755,2.23884,62.6767,63.9021,-999.25,-999.25,Basalt
309.44,21.6528,13.176,2.23982,68.3608,63.5917,-999.25,-999.25,Basalt
309.54,21.6326,13.1764,2.24081,82.1627,75.3287,-999.25,-999.25,Basalt
309.64,21.6672,13.1768,2.24182,87.6632,88.2619,-999.25,-999.25,Basalt
309.74,21.9376,13.1772,2.24285,86.5154,99.8973,-999.25,1961.3,Basalt
309.84,22.2466,13.1775,2.24385,81.7574,109.887,-999.25,1945.02,Basalt
309.94,22.1895,13.1779,2.24481,80.436,123.608,-999.25,2083.33,Basalt
310.04,21.7112,13.1782,2.24576,90.8585,150.784,-999.25,2074.11,Basalt
310.14,21.001,13.1785,2.24674,115.753,193.5,-999.25,2130.68,Basalt
310.24,20.4272,13.1787,2.24764,152.04,243.558,-999.25,2102.02,Basalt
310.34,20.1961,13.1791,2.24858,196.026,291.381,-999.25,2092.63,Basalt
310.44,20.138,13.1795,2.24949,246.246,334.883,-999.25,2130.68,Basalt
310.54,20.0311,13.1799,2.25044,299.172,377.136,3301.06,2111.49,Basalt
310.64,19.8199,13.1805,2.25142,341.345,415.768,3301.06,2102.02,Basalt
310.74,19.5187,13.1811,2.25235,354.549,436.135,3605.77,2286.59,Basalt
310.84,19.2672,13.1816,2.25337,334.491,424.21,3125,2506.68,Basalt
310.94,19.4293,13.1821,2.25434,299.521,386.768,3188.78,2604.17,Basalt
311.04,20.2885,13.1826,2.25532,277.37,350.807,3301.06,2575.55,Basalt
311.14,21.654,13.1832,2.25628,276.124,333.735,3188.78,2547.55,Basalt
311.24,23.1097,13.1838,2.25725,278.098,325.571,3232.76,2520.16,Basalt
311.34,24.2176,13.1843,2.25821,268.701,307.819,3183.31,2561.48,Basalt
311.44,24.6587,13.1849,2.25917,255.472,280.863,3232.76,2604.17,Basalt
311.54,24.5362,13.1854,2.26014,252.483,263.588,3167.23,2454.19,Basalt
311.64,24.2036,13.1859,2.26112,266.128,275.119,3301.06,2561.48,Basalt
311.74,23.9966,13.1865,2.26212,303.715,322.893,3249.63,2561.48,Basalt
311.84,24.0734,13.187,2.26314,372.273,395.364,3249.63,2391.58,Basalt
311.94,24.2156,13.1875,2.26415,458.267,461.858,3024.19,2416.24,Basalt
312.04,24.0388,13.1879,2.26512,523.305,491.828,3421.53,2467.11,Basalt
312.14,23.3158,13.1883,2.26609,531.273,474.783,3578.24,2561.48,Basalt
312.24,22.2722,13.1887,2.26706,478.077,422.188,3125,2416.24,Basalt
312.34,21.4762,13.1891,2.26799,388.612,353.381,4148.23,2038.04,Basalt
312.44,21.37,13.1895,2.269,300.06,290.96,3277.97,1953.13,Basalt
312.54,21.899,13.1899,2.27001,244.719,256.968,-999.25,1969.54,Basalt
312.64,22.594,13.1902,2.271,233.233,260.413,-999.25,2046.94,Basalt
312.74,22.9581,13.1905,2.27198,249.77,289.128,3756.04,1986.23,Basalt
312.84,22.859,13.1909,2.27294,269.18,320.83,3503.32,1953.13,Basalt
312.94,22.4523,13.1912,2.27389,285.379,351.7,4347.54,2029.22,Basalt
313.04,22.0327,13.1917,2.27489,320.132,403.793,3584.11,1929.01,Basalt
313.14,21.7447,13.1922,2.27587,396.438,496.106,4164.21,1969.54,Basalt
313.24,21.5395,13.1927,2.27684,505.556,612.766,3996,1994.68,Basalt
313.34,21.3169,13.1932,2.27783,607.93,712.434,3953.76,2111.49,Basalt
313.44,21.0189,13.1938,2.27882,672.286,771.929,3988.88,2111.49,Basalt
313.54,20.7038,13.1943,2.27976,697.693,797.958,4272.8,2130.68,Basalt
313.64,20.5095,13.1948,2.28076,699.245,797.655,4725.06,2074.11,Basalt
313.74,20.399,13.1954,2.28173,688.516,775.331,4477.11,2180.23,Basalt
313.84,20.1836,13.1959,2.28271,685.508,770.254,4481.54,2121.04,Basalt
313.94,19.7415,13.1965,2.28366,736.304,858.547,4250.77,2092.63,Basalt
314.04,19.229,13.1971,2.28463,886.724,1079.29,4599.76,2454.19,Basalt
314.14,18.8652,13.1979,2.28561,1112.59,1359.5,4335.91,2441.41,Basalt
314.24,18.8043,13.1986,2.28657,1307.96,1554.88,4469.04,2428.76,Basalt
314.34,19.0331,13.1993,2.28753,1376.62,1583.75,4304.71,2506.68,Basalt
314.44,19.2314,13.1999,2.28851,1328.8,1497.95,4422.54,2467.11,Basalt
314.54,19.0371,13.2004,2.28946,1261.63,1412.7,4651.04,3063.73,Basalt
314.64,18.511,13.2008,2.29043,1251.55,1392.9,4491.07,3210.62,Basalt
314.74,18.1915,13.2012,2.2914,1292.36,1419.4,4016.73,3167.23,Basalt
314.84,18.6704,13.2017,2.29239,1332.27,1440.43,4357.15,2790.18,Basalt
314.94,20.0343,13.2022,2.29336,1328.18,1421.75,4573.28,3063.73,Basalt
315.04,21.8407,13.2029,2.29435,1264.66,1356.37,4578.52,3125,Basalt
315.14,23.302,13.2036,2.29537,1154.67,1260.67,4337.6,3396.74,Basalt
315.24,23.7311,13.2042,2.29633,1039.41,1171.45,4550.15,3104.3,Basalt
315.34,23.0003,13.2048,2.29731,967.404,1128.78,4785.16,2985.67,Basalt
315.44,21.6185,13.2053,2.29828,969.239,1156.94,4564.26,2858.23,Basalt
315.54,20.4184,13.2059,2.29924,1049.01,1258.4,4477.05,3145.97,Basalt
315.64,20.1181,13.2066,2.30022,1191.07,1415.76,4694.27,2948.11,Basalt
315.74,20.8571,13.2073,2.30117,1361.68,1591.24,4448.37,2709.54,Basalt
315.84,22.1655,13.2081,2.30203,1512.55,1734.89,4542.76,3004.81,Basalt
315.94,23.4552,13.209,2.30299,1600.82,1807.4,4671.96,2757.35,Basalt
316.04,24.3044,13.2098,2.30401,1609.49,1802.54,4529.94,2985.67,Basalt
316.14,24.4728,13.2105,2.30496,1560.02,1754.23,4659.61,2966.77,Basalt
316.24,23.9313,13.2111,2.30597,1503.27,1715.62,4694.27,2985.67,Basalt
316.34,22.9859,13.2116,2.30696,1483.6,1717.92,4508.88,3232.76,Basalt
316.44,22.073,13.2121,2.30786,1505.81,1749.41,4636.86,3232.76,Basalt
316.54,21.435,13.2127,2.30886,1540.53,1778.07,4785.81,2757.35,Basalt
316.64,21.158,13.2133,2.30982,1555.23,1779.26,4994.52,3188.78,Basalt
316.74,21.2965,13.2139,2.3108,1530.79,1740.24,4837.88,2966.77,Basalt
316.84,21.7467,13.2146,2.31172,1468.85,1670.46,4555.75,3277.97,Basalt
316.94,22.2853,13.2153,2.31272,1401.32,1611.01,4432.36,2320.54,Basalt
317.04,22.681,13.2161,2.31367,1380.45,1609.16,3998.23,2253.61,Basalt
317.14,22.8057,13.2169,2.31462,1432.02,1663.91,3100.21,2275.49,Basalt
317.24,22.7194,13.2179,2.31564,1521.48,1717.75,2790.18,2480.16,Sedimentary rocks
317.34,22.6713,13.2189,2.31667,1587.88,1719.19,2851.27,2493.35,Sedimentary rocks
317.44,22.883,13.2199,2.31767,1606.17,1671.92,3075.78,2561.48,Sedimentary rocks
317.54,23.4062,13.2208,2.31871,1599.98,1606.93,3255.21,2140.41,Sedimentary rocks
317.64,24.097,13.2217,2.31975,1603.46,1533.08,3338.67,2264.49,Sedimentary rocks
317.74,24.7098,13.2225,2.32074,1627.35,1441.1,3587.56,2428.76,Sedimentary rocks
317.84,25.0341,13.2233,2.32177,1645.51,1304.05,3956.33,2055.92,Sedimentary rocks
317.94,25.44,13.2242,2.32281,1580.55,1079.11,3952.4,2083.33,Sedimentary rocks
318.04,26.9514,13.2251,2.32382,1345.9,760.926,4044.46,2180.23,Sedimentary rocks
318.14,30.6102,13.226,2.3248,946.682,426.689,4094.81,2403.85,Sedimentary rocks
318.24,37.0067,13.2267,2.32581,514.925,187.421,4234.9,2038.04,Sedimentary rocks
318.34,45.8279,13.2272,2.32675,208.239,86.0971,4409.74,2074.11,Sedimentary rocks
318.44,55.931,13.2276,2.32778,74.7038,68.1161,4312.1,2130.68,Sedimentary rocks
318.54,65.3966,13.228,2.32879,45.507,67.218,4079.91,2083.33,Sedimentary rocks
318.64,72.3547,13.2284,2.32976,58.0454,92.5369,3991.17,2121.04,Sedimentary rocks
318.74,75.9414,13.2288,2.33073,126.557,197.314,3927.47,2111.49,Sedimentary rocks
318.84,76.3605,13.2293,2.33166,272.114,378.016,3712.71,2003.21,Sedimentary rocks
318.94,74.6862,13.2298,2.33266,437.43,548.362,3270.43,1913.89,Sedimentary rocks
319.04,72.1942,13.2304,2.33362,535.784,624.22,2711.8,1913.89,Sedimentary rocks
319.14,69.7975,13.231,2.33454,564.462,628.044,2844.66,1920.62,Sedimentary rocks
319.24,68.2008,13.2317,2.33542,605.517,651.205,3467.2,2055.92,Sedimentary rocks
319.34,67.7077,13.2324,2.33642,698.522,719.875,3635.69,2160.14,Sedimentary rocks
319.44,68.1331,13.233,2.33735,784.709,770.574,3746.28,2297.79,Sedimentary rocks
319.54,69.0882,13.2336,2.33831,804.008,753.024,3951.45,2275.49,Sedimentary rocks
319.64,70.2534,13.2341,2.33934,761.983,677.044,4115.61,2315.75,Sedimentary rocks
319.74,71.4155,13.2346,2.34032,672.676,558.948,4506.23,2333.07,Basalt
319.84,72.2772,13.2352,2.34134,519.043,396.667,4185.29,2403.85,Basalt
319.94,72.6344,13.2357,2.34227,311.169,215.911,3711.51,2221.56,Basalt
320.04,72.2549,13.2362,2.34325,124.515,79.6389,3169.43,2275.49,Basalt
320.14,70.7825,13.2367,2.34423,29.4206,25.2819,2892.52,2355.53,Basalt
320.24,67.8051,13.2371,2.34528,18.736,30.6979,3166.29,2403.85,Basalt
320.34,62.8916,13.2374,2.34624,40.7767,56.2,3647.61,2454.19,Basalt
320.44,55.8609,13.2377,2.3472,65.3657,83.743,3662.64,2428.76,Basalt
320.54,47.3199,13.2379,2.34817,89.6455,110.659,3799.7,2403.85,Basalt
320.64,38.3696,13.2381,2.3492,112.964,135.069,3858.8,2003.21,Basalt
320.74,30.1764,13.2383,2.35018,133.119,156.696,4069.51,2130.68,Basalt
320.84,23.6898,13.2384,2.35111,150.188,178.114,4242.34,2064.98,Basalt
320.94,19.3064,13.2385,2.35209,166.387,202.365,3994.39,2121.04,Basalt
321.04,16.8518,13.2386,2.35306,184.851,230.321,4340.18,2160.14,Basalt
321.14,15.9453,13.2387,2.35397,207.595,262.704,4713.23,2275.49,Basalt
321.24,16.1096,13.239,2.35493,234.905,301.799,4612.51,2160.14,Basalt
321.34,16.7858,13.2393,2.35592,264.705,344.644,4610.63,2140.41,Basalt
321.44,17.5632,13.2397,2.35687,289.646,376.257,5099.07,3043.83,Basalt
321.54,18.2111,13.2401,2.35779,300.96,382.227,4768.76,2454.19,Basalt
321.64,18.6176,13.2404,2.35879,297.103,363.9,4572.32,2773.67,Basalt
321.74,18.7816,13.2408,2.35976,283.189,336.167,3322.82,1860.12,Basalt
321.84,18.7385,13.2411,2.36073,262.864,313.154,3313.75,2618.71,Basalt
321.94,18.6744,13.2415,2.36171,243.046,306.583,3654.38,2520.16,Basalt
322.04,18.6989,13.242,2.36274,247.035,331.659,4359.16,2428.76,Basalt
322.14,18.8633,13.2424,2.36373,301.802,400.739,4122.36,2547.55,Basalt
322.24,18.9992,13.2428,2.36473,408.954,512.636,4111.84,2725.29,Basalt
322.34,18.7745,13.2432,2.36564,541.123,652.035,4288.82,2604.17,Basalt
322.44,18.0214,13.2434,2.3666,665.488,785.224,4808.83,3301.06,Basalt
322.54,16.7603,13.2435,2.36762,757.553,865.003,4981.37,3145.97,Basalt
322.64,15.2135,13.2436,2.36856,799.965,867.41,5179.72,3125,Basalt
322.74,13.7107,13.2437,2.36952,790.379,823.191,5382.6,3083.88,Basalt
322.84,12.5885,13.2438,2.37046,750.115,788.927,5613.97,3210.62,Basalt
322.94,12.0759,13.2442,2.37144,711.116,791.526,5395,2966.77,Basalt
323.04,12.1791,13.2446,2.37243,690.228,813.744,5327.88,3605.77,Basalt
323.14,12.7429,13.245,2.37333,683.973,831.578,5250.02,3906.25,Basalt
323.24,13.5517,13.2454,2.3744,683.006,850.25,5337.73,2948.11,Basalt
323.34,14.3675,13.2456,2.37543,684.729,892.059,6178.17,3024.19,Basalt
323.44,14.9801,13.2457,2.37641,707.393,973.56,5570.94,3690.94,Basalt
323.54,15.1208,13.2458,2.37734,790.295,1102.93,4739.81,3188.78,Basalt
323.64,14.6895,13.2459,2.37829,948.455,1270.34,4092.26,2893.52,Basalt
323.74,13.7654,13.2463,2.37923,1131.75,1432.52,4216,3024.19,Basalt
323.84,12.795,13.2467,2.38017,1256.25,1526.81,5122.06,3004.81,Basalt
323.94,12.3937,13.2472,2.38114,1280.91,1519.56,5361.52,3043.83,Basalt
324.04,12.9293,13.2477,2.3821,1236.78,1440.7,5267.52,3145.97,Basalt
324.14,14.238,13.248,2.38309,1186.61,1362.97,5415.65,3063.73,Basalt
324.24,15.7753,13.2483,2.38401,1170.54,1338.94,5487.84,2893.52,Basalt
324.34,17.0112,13.2486,2.385,1174.16,1346.25,5215.39,2858.23,Basalt
324.44,17.7556,13.2489,2.38594,1141.91,1310.63,5114.38,2966.77,Basalt
324.54,18.1424,13.2493,2.38691,1037.83,1191.81,5455.52,3210.62,Basalt
324.64,18.4603,13.2498,2.38787,906.256,1044.93,5179.72,2140.41,Basalt
324.74,18.8061,13.2501,2.38883,844.711,975.145,4981.58,2275.49,Basalt
324.84,19.1122,13.2503,2.38983,908.995,1035.96,4071.73,2140.41,Basalt
324.94,19.2018,13.2503,2.39074,1068.94,1181.9,3564.69,2170.14,Basalt
325.04,18.9871,13.2504,2.39171,1238.05,1299.95,3713.09,2232.14,Basalt
325.14,18.7264,13.2505,2.39271,1323.05,1288.67,4426.66,2355.53,Basalt
325.24,18.7131,13.2506,2.39371,1269.41,1129.75,4032.55,1994.68,Basalt
325.34,18.9451,13.2509,2.3947,1097.68,897.759,3420.38,2320.54,Basalt
325.44,19.0381,13.2511,2.39569,896.962,697.124,2506.29,1838.24,Basalt
325.54,18.6301,13.2513,2.39668,750.613,575.248,3217.89,1802.88,Basalt
325.64,17.7826,13.2514,2.39766,667.691,503.948,2887.1,1977.85,Basalt
325.74,16.8461,13.2513,2.39863,592.031,431.801,2669.75,2020.47,Basalt
325.84,16.1941,13.2512,2.39962,475.586,336.398,2553.48,1897.77,Basalt
325.94,15.9442,13.2511,2.40066,325.429,230.174,3003.05,1913.27,Basalt
326.04,15.9217,13.2511,2.40162,191.219,144.203,2675.42,2111.49,Basalt
326.14,15.9076,13.2512,2.40257,115.501,101.784,2872.2,2038.04,Basalt
326.24,15.6732,13.2514,2.40356,93.5384,93.2215,2475.95,2046.94,Basalt
326.34,15.2046,13.2517,2.40457,91.5687,96.6264,2465.56,2046.94,Basalt
326.44,14.6353,13.2519,2.40556,98.2794,113.626,2394.82,1860.12,Basalt
326.54,14.0579,13.252,2.40659,131.038,159.016,2541.44,2102.02,Basalt
326.64,13.5174,13.2521,2.40757,190.109,220.309,2741.23,2003.21,Basalt
326.74,13.0349,13.2521,2.40859,240.937,259.727,2773.67,2011.8,Basalt
326.84,12.621,13.2522,2.40961,256.635,261.298,2773.67,2003.21,Basalt
326.94,12.3116,13.2522,2.41058,251.445,249.773,3125,1945.02,Basalt
327.04,12.1102,13.2522,2.41155,249.048,247.126,3472.22,1961.3,Basalt
327.14,12.0157,13.2521,2.41251,240.795,245.531,-999.25,1936.98,Basalt
327.24,11.9489,13.2519,2.41343,209.451,237.941,-999.25,1969.54,Basalt
327.34,11.8351,13.2518,2.41438,175.425,242.92,-999.25,1929.01,Basalt
327.44,11.6172,13.2516,2.41538,179.568,274.679,-999.25,1929.01,Basalt
327.54,11.2548,13.2515,2.41635,222.424,309.6,-999.25,1929.01,Basalt
327.64,10.8768,13.2514,2.4174,259.019,311.627,-999.25,1986.23,Basalt
327.74,10.7359,13.2515,2.4184,258.199,279.951,-999.25,2403.85,Basalt
327.84,11.025,13.2516,2.41923,236.264,246.595,-999.25,1945.02,Basalt
327.94,11.7921,13.2518,2.42032,226.13,235.507,-999.25,1936.98,Basalt
328.04,12.8302,13.2521,2.42126,237.077,243.315,-999.25,1945.02,Basalt
328.14,13.776,13.2524,2.42235,260.342,258.666,-999.25,1913.27,Basalt
328.24,14.2729,13.2526,2.42315,293.473,277.656,-999.25,1897.77,Basalt
328.34,14.2355,13.2527,2.42409,336.746,297.172,-999.25,1897.77,Basalt
328.44,13.8941,13.2527,2.42503,371.521,302.457,-999.25,2003.21,Basalt
328.54,13.6084,13.2528,2.42596,363.411,276.123,-999.25,1831.05,Basalt
328.64,13.669,13.253,2.42692,297.941,219.398,-999.25,2232.14,Basalt
328.74,14.1907,13.2533,2.4279,203.405,155.885,-999.25,1875,Basalt
328.84,15.0168,13.2535,2.42885,125.812,110.245,-999.25,1890.12,Basalt
328.94,15.8899,13.2538,2.42985,88.4124,91.5436,-999.25,1860.12,Basalt
329.04,16.6598,13.2542,2.43082,88.928,98.3938,-999.25,1936.98,Basalt
329.14,17.2739,13.2544,2.43182,121.415,128.776,-999.25,1945.02,Basalt
329.24,17.634,13.2547,2.43286,177.816,171.406,-999.25,2020.47,Basalt
329.34,17.7049,13.2549,2.43381,231.57,199.792,-999.25,2020.47,Basalt
