Depth,GR,TEMP1,TEMP2,P,Rmud,Rd,Rs,Th,U,K,Vp,Vs,Vw,INDEX
m,API,C,C,MPa,Ohmm,Ohmm,Ohmm,ppm,ppm,%,m/s,m/s,m/s,Rock types
1586,21.593,121.899,121.962,14.419,1.53123,109.604,96.0504,2.67283,0.73784,0.80615,5332.21,2954.87,1326.2,Basalt
1586.1,21.1246,121.905,121.975,14.42,1.53116,78.0476,66.5772,2.69045,0.81183,0.74468,5337.73,2958.26,1326.2,Basalt
1586.2,20.6656,121.911,121.975,14.4209,1.53089,49.599,42.9256,2.87472,0.85533,0.66609,5321.21,2954.87,1326.54,Basalt
1586.3,20.2808,121.918,121.989,14.4218,1.53112,31.7412,29.5305,3.10364,0.88517,0.58219,5365.5,2966.77,1326.54,Basalt
1586.4,20.0548,121.925,122.002,14.4228,1.53109,25.3622,25.8502,3.23196,0.929474,0.504878,5393.57,2990.86,1326.88,Basalt
1586.5,20.0532,121.932,122.002,14.4238,1.53071,24.3432,25.3304,3.16734,1.00625,0.44617,5354.36,3011.83,1327.22,Basalt
1586.6,20.2215,121.939,122.002,14.4248,1.53054,22.9386,23.7741,2.87407,1.12619,0.41035,5365.5,3018.88,1327.56,Basalt
1586.7,20.4344,121.945,122.016,14.4257,1.53083,21.1639,22.2198,2.43077,1.26043,0.40158,5326.7,3017.12,1327.56,Basalt
1586.8,20.6954,121.952,122.016,14.4266,1.53043,21.1032,22.3597,2.08085,1.31407,0.42636,5337.73,3025.97,1327.9,Basalt
1586.9,21.1526,121.957,122.029,14.4276,1.5306,22.5387,23.5024,2.00174,1.22166,0.480971,5343.26,3036.66,1328.25,Basalt
1587,21.9306,121.962,122.029,14.4286,1.53034,23.0767,23.4582,2.19199,1.0103,0.54707,5293.89,3017.11,1327.9,Basalt
1587.1,22.8724,121.966,122.042,14.4295,1.53024,21.456,21.8361,2.48412,0.79231,0.59965,5266.85,3038.45,1327.56,Basalt
1587.2,23.6205,121.972,122.042,14.4305,1.53016,19.4212,20.9398,2.65271,0.66891,0.62643,5234.77,3006.56,1327.22,Basalt
1587.3,23.8012,121.978,122.056,14.4314,1.52979,19.1769,22.1515,2.54966,0.69842,0.62705,5234.77,3010.07,1326.88,Basalt
1587.4,23.2544,121.985,122.069,14.4325,1.53013,19.7096,23.3652,2.20671,0.838705,0.613638,5192.6,3025.97,1326.88,Basalt
1587.5,22.1144,121.992,122.069,14.4334,1.53001,17.9113,21.7485,1.80116,0.97413,0.60348,5182.16,3040.24,1326.88,Basalt
1587.6,20.7279,121.999,122.083,14.4343,1.53004,15.3587,18.3779,1.55687,0.98979,0.61039,5182.16,3001.31,1326.88,Basalt
1587.7,19.4896,122.007,122.083,14.4352,1.52979,19.6634,20.058,1.5669,0.8692,0.63569,5171.76,2970.19,1326.88,Basalt
1587.8,18.661,122.016,122.096,14.4362,1.5299,36.2584,34.0588,1.75923,0.69263,0.67036,5203.08,2949.8,1327.22,Basalt
1587.9,18.2622,122.025,122.109,14.4372,1.52997,58.777,56.8323,1.98126,0.5721,0.69908,5197.83,2924.7,1327.22,Basalt
1588,18.1706,122.032,122.109,14.4381,1.52946,71.3134,72.4043,2.14569,0.54761,0.71502,5208.33,2903.29,1327.56,Basalt
1588.1,18.2251,122.039,122.123,14.4391,1.52979,65.2581,69.6646,2.26031,0.56631,0.72675,5256.12,2901.66,1328.59,Basalt
1588.2,18.305,122.046,122.123,14.4401,1.52956,50.5314,57.0324,2.42797,0.52659,0.74202,5272.24,2866.18,1329.62,Basalt
1588.3,18.4361,122.052,122.136,14.441,1.52937,43.6349,53.1973,2.75651,0.38897,0.74991,5456.35,2882.2,1330.99,Basalt
1588.4,18.6099,122.059,122.136,14.4419,1.52904,50.26,65.5178,3.22928,0.189897,0.739122,5526.53,2869.37,1332.02,Basalt
1588.5,18.7274,122.066,122.15,14.4429,1.52948,62.5071,82.0901,3.68114,0.04801,0.69948,5514.71,2837.78,1332.36,Basalt
1588.6,18.7384,122.073,122.15,14.4439,1.52933,68.7913,85.891,3.9396,0.07388,0.62966,5485.37,2802.31,1332.02,Basalt
1588.7,18.6437,122.078,122.163,14.4448,1.52922,62.6673,71.3705,3.93871,0.27766,0.54527,5439.08,2811.48,1331.68,Basalt
1588.8,18.4589,122.083,122.163,14.4457,1.52901,45.7612,46.4204,3.79169,0.53263,0.47585,5393.57,2811.48,1330.65,Basalt
1588.9,18.2433,122.088,122.176,14.4467,1.52891,25.6339,24.0753,3.70057,0.67165,0.44582,5387.93,2829.99,1330.3,Basalt
1589,18.1289,122.096,122.176,14.4476,1.52874,12.7121,14.9405,3.79891,0.62266,0.45428,5410.54,2834.66,1330.3,Basalt
1589.1,18.1656,122.105,122.19,14.4486,1.52868,13.3261,21.1489,4.06165,0.46061,0.47339,5387.93,2844.04,1329.96,Basalt
1589.2,18.2228,122.113,122.19,14.4496,1.52876,24.8651,37.0318,4.38057,0.30236,0.47337,5416.23,2862.99,1329.27,Basalt
1589.3,18.1716,122.12,122.203,14.4505,1.52858,39.1458,54.3435,4.5807,0.2556,0.44542,5337.73,2869.37,1327.9,Basalt
1589.4,17.8515,122.128,122.203,14.4514,1.52848,49.7703,66.5308,4.45594,0.380052,0.407744,5161.41,2861.4,1326.54,Basalt
1589.5,17.2108,122.137,122.217,14.4524,1.52866,53.6371,69.9705,3.90905,0.70102,0.37019,5130.6,2861.4,1325.85,Basalt
1589.6,16.4056,122.144,122.217,14.4533,1.52838,52.0376,66.2899,3.05727,1.1718,0.3314,5197.83,2867.77,1325.51,Basalt
1589.7,15.5718,122.148,122.23,14.4543,1.52839,50.6728,62.6811,2.16074,1.652,0.30072,5224.16,2867.77,1325.85,Basalt
1589.8,14.8005,122.151,122.23,14.4552,1.5283,55.9968,66.9118,1.4424,2.00991,0.28958,5261.48,2870.96,1326.88,Basalt
1589.9,14.2366,122.155,122.244,14.4562,1.5282,69.525,79.7025,1.02687,2.17007,0.305213,5288.46,2882.2,1327.22,Basalt
1590,13.9634,122.163,122.244,14.4572,1.52811,85.5324,92.958,0.97599,2.10583,0.34852,5299.33,2870.96,1327.56,Basalt
1590.1,13.9873,122.172,122.257,14.4581,1.52829,95.8574,97.7135,1.31393,1.81976,0.41544,5293.89,2891.9,1328.25,Basalt
1590.2,14.3573,122.18,122.257,14.459,1.52817,95.968,91.5178,1.98543,1.35287,0.49772,5337.73,2866.18,1328.59,Basalt
1590.3,15.173,122.187,122.27,14.46,1.52803,85.248,76.4958,2.78288,0.83083,0.57938,5321.21,2850.33,1328.93,Basalt
1590.4,16.4398,122.193,122.27,14.461,1.52807,65.2763,55.7454,3.39301,0.428582,0.639668,5399.21,2850.33,1330.3,Basalt
1590.5,18.0785,122.2,122.284,14.4619,1.52789,40.9288,33.8954,3.63519,0.23391,0.67078,5427.63,2901.66,1330.99,Basalt
1590.6,19.8261,122.207,122.284,14.4628,1.52789,20.6076,17.7067,3.54567,0.22127,0.67903,5439.08,2913.14,1331.33,Basalt
1590.7,21.1971,122.212,122.297,14.4638,1.52763,10.3439,11.0556,3.27216,0.33219,0.66878,5421.92,2909.85,1332.36,Basalt
1590.8,21.7467,122.217,122.297,14.4648,1.5276,9.27364,11.9477,2.95908,0.54778,0.62901,5354.36,2934.69,1333.05,Basalt
1590.9,21.3323,122.222,122.311,14.4656,1.52771,12.6661,16.0361,2.72238,0.818987,0.561998,5359.93,2934.69,1333.05,Basalt
1591,20.1063,122.23,122.311,14.4666,1.52763,16.7007,20.2131,2.54286,1.07848,0.49472,5399.21,2946.43,1334.09,Basalt
1591.1,18.5516,122.239,122.324,14.4675,1.52741,18.9862,22.1311,2.31316,1.26911,0.46105,5456.35,2958.26,1334.43,Basalt
1591.2,17.2523,122.247,122.324,14.4685,1.52737,18.5803,21.5767,1.97685,1.35258,0.48029,5629.09,2956.57,1334.78,Basalt
1591.3,16.5736,122.254,122.337,14.4694,1.52718,18.7644,23.8629,1.61437,1.31942,0.54567,5635.25,2990.86,1334.78,Basalt
1591.4,16.5508,122.26,122.337,14.4704,1.52722,25.1153,34.6435,1.32774,1.23271,0.620472,5622.96,3003.06,1335.47,Basalt
1591.5,16.9184,122.267,122.351,14.4713,1.52711,36.4402,48.858,1.14747,1.19742,0.66342,5629.09,3047.43,1335.12,Basalt
1591.6,17.2993,122.274,122.351,14.4724,1.52703,43.0265,54.5362,1.02205,1.28761,0.65318,5610.72,2999.56,1335.12,Basalt
1591.7,17.5785,122.28,122.364,14.4733,1.52706,39.5465,50.744,0.88385,1.49724,0.59982,5635.25,2994.34,1335.47,Basalt
1591.8,17.8737,122.287,122.364,14.4743,1.52687,36.5763,54.0803,0.7448,1.72119,0.53928,5616.83,2999.56,1335.12,Basalt
1591.9,18.2356,122.294,122.378,14.4752,1.52688,50.2282,79.4587,0.711675,1.8315,0.501508,5697.51,2985.67,1335.12,Basalt
1592,18.617,122.301,122.378,14.4761,1.52677,81.1543,119.817,0.86334,1.78701,0.49163,5722.81,2996.08,1335.12,Basalt
1592.1,18.9912,122.307,122.391,14.4771,1.52671,112.078,152.571,1.24983,1.61734,0.49702,5691.22,2994.34,1334.78,Basalt
1592.2,19.3421,122.314,122.391,14.478,1.52665,124.831,160.157,1.816,1.38156,0.50651,5629.09,2994.34,1334.43,Basalt
1592.3,19.6222,122.321,122.405,14.479,1.52647,115.036,141.941,2.38926,1.14215,0.52029,5520.61,2987.4,1334.09,Basalt
1592.4,19.8503,122.327,122.405,14.4799,1.52645,92.0135,112.251,2.85374,0.913383,0.546179,5514.71,2990.86,1334.43,Basalt
1592.5,20.0594,122.334,122.418,14.4809,1.52647,69.219,87.3529,3.19313,0.67021,0.59443,5514.71,2997.82,1334.09,Basalt
1592.6,20.2241,122.341,122.418,14.4819,1.52643,53.1261,71.1214,3.38475,0.42844,0.65805,5508.81,2965.07,1334.09,Basalt
1592.7,20.2717,122.348,122.431,14.4828,1.52621,43.5495,59.9343,3.36343,0.27897,0.70922,5497.07,2971.9,1334.09,Basalt
1592.8,20.0646,122.354,122.431,14.4838,1.52631,42.5318,58.4719,3.12083,0.2987,0.71836,5462.13,2980.49,1333.74,Basalt
1592.9,19.5501,122.361,122.445,14.4847,1.52616,55.7594,77.5495,2.77526,0.467186,0.678274,5456.35,2989.13,1333.4,Basalt
1593,18.8989,122.368,122.445,14.4856,1.52599,81.414,112.726,2.47083,0.70131,0.60791,5450.58,2982.22,1332.71,Basalt
1593.1,18.2596,122.373,122.458,14.4866,1.52616,104.592,140.595,2.31002,0.92725,0.53042,5371.09,2971.9,1332.02,Basalt
1593.2,17.7052,122.378,122.458,14.4875,1.52593,112.299,145.94,2.25677,1.11989,0.46824,5321.21,2956.57,1331.33,Basalt
1593.3,17.3024,122.382,122.472,14.4886,1.52595,109.257,139.703,2.1889,1.29262,0.43801,5250.76,2938.03,1330.65,Basalt
1593.4,17.0737,122.388,122.472,14.4895,1.52572,109.195,139.37,2.02874,1.44808,0.445825,5140.83,2916.43,1329.27,Basalt
1593.5,16.9549,122.394,122.485,14.4905,1.52575,115.515,144.574,1.76323,1.57956,0.48227,5095.11,2896.77,1327.9,Basalt
1593.6,17.0334,122.4,122.485,14.4914,1.52579,118.608,142.056,1.38124,1.71333,0.52321,5110.26,2890.27,1326.54,Basalt
1593.7,17.5913,122.404,122.498,14.4924,1.52557,111.232,127.475,0.93645,1.85102,0.5544,5095.11,2887.04,1325.51,Basalt
1593.8,18.8885,122.409,122.498,14.4932,1.52546,97.4858,109.546,0.54252,1.97293,0.56783,5120.41,2906.57,1324.83,Basalt
1593.9,20.9649,122.414,122.512,14.4942,1.5255,85.5615,96.5115,0.262395,2.05732,0.572743,5182.16,2921.39,1324.15,Basalt
1594,23.6212,122.422,122.512,14.4952,1.52539,78.1171,88.0777,0.16026,2.06742,0.59161,5176.96,2929.69,1323.81,Basalt
1594.1,26.429,122.431,122.525,14.4961,1.52536,73.6405,81.6535,0.35486,1.95559,0.64654,5176.96,2943.06,1323.81,Basalt
1594.2,28.8032,122.44,122.525,14.4971,1.52533,70.8639,76.416,0.93133,1.69745,0.75381,5256.12,2953.18,1323.47,Basalt
1594.3,30.25,122.448,122.539,14.498,1.52532,67.3147,70.0108,1.79841,1.35578,0.90746,5326.7,2973.62,1323.81,Basalt
1594.4,30.6911,122.455,122.539,14.499,1.52513,58.4633,58.2028,2.69452,1.0591,1.07985,5399.21,2999.56,1324.15,Basalt
1594.5,30.6276,122.463,122.552,14.4998,1.52506,43.5505,42.0179,3.34818,0.9135,1.23898,5416.23,3024.19,1325.17,Basalt
1594.6,30.9511,122.471,122.552,14.5008,1.52495,29.909,30.043,3.6254,0.95263,1.36055,5404.87,3027.74,1325.85,Basalt
1594.7,32.2157,122.48,122.566,14.5019,1.52491,25.3498,27.9402,3.65695,1.09302,1.43307,5321.21,3013.59,1326.2,Basalt
1594.8,34.3524,122.49,122.566,14.5027,1.52487,27.7031,30.4051,3.68742,1.23178,1.44785,5304.78,2987.4,1326.54,Basalt
1594.9,36.718,122.498,122.579,14.5037,1.52477,28.7527,29.7293,4.31436,1.25172,1.36998,5266.85,2948.11,1326.54,Basalt
1595,38.42,122.507,122.579,14.5046,1.52483,25.1296,24.9959,6.61373,0.92475,1.14812,5176.96,2914.78,1326.2,Basalt
1595.1,38.6664,122.516,122.592,14.5056,1.52458,19.7278,19.8899,10.7153,0.20803,0.78943,5176.96,2891.9,1325.51,Basalt
1595.2,37.1593,122.526,122.592,14.5064,1.5247,15.5219,16.5272,15.6192,-999.25,0.37464,5166.58,2870.96,1324.83,Basalt
1595.3,34.2814,122.534,122.606,14.5073,1.52469,13.0782,15.1124,19.5786,-999.25,0.02872,5120.41,2859.82,1324.49,Basalt
1595.4,30.8383,122.542,122.606,14.5083,1.52455,13.2405,16.9531,20.9659,-999.25,-999.25,5070.06,2840.91,1323.47,Basalt
1595.5,27.5503,122.548,122.619,14.5091,1.52402,17.7724,23.4314,19.1562,-999.25,-999.25,5030.49,2825.34,1322.79,Basalt
1595.6,24.8014,122.552,122.619,14.51,1.52401,25.8867,32.2134,14.8167,-999.25,0.10955,5025.58,2809.95,1322.12,Basalt
1595.7,22.6306,122.558,122.619,14.5109,1.52394,33.0157,37.8963,9.63822,-999.25,0.36748,5020.69,2808.41,1321.44,Basalt
1595.8,20.9716,122.565,122.633,14.5118,1.52393,34.6265,36.9135,5.49979,0.42704,0.56979,5040.32,2808.42,1320.76,Basalt
1595.9,19.7444,122.573,122.633,14.5128,1.52376,30.1612,30.4589,3.51703,0.780189,0.666912,5045.25,2805.36,1320.42,Basalt
1596,18.9468,122.579,122.646,14.5137,1.5236,23.0724,22.9577,3.56227,0.74624,0.67714,5080.05,2802.31,1320.08,Basalt
1596.1,18.6879,122.585,122.646,14.5146,1.52368,17.6291,18.3007,4.26765,0.63476,0.66573,5025.58,2779.65,1318.73,Basalt
1596.2,19.1126,122.592,122.659,14.5155,1.52347,15.7819,17.4039,4.7184,0.66275,0.66804,4948.42,2751.47,1315.37,Basalt
1596.3,20.3512,122.601,122.659,14.5164,1.52364,16.5371,18.5586,4.72166,0.85445,0.68485,4929.49,2751.47,1314.7,Basalt
1596.4,22.3069,122.609,122.659,14.5174,1.52364,17.4584,19.2379,4.32757,1.14913,0.706103,4901.38,2757.35,1313.69,Basalt
1596.5,24.5324,122.615,122.659,14.5183,1.52358,16.6378,17.9718,3.77435,1.42616,0.71708,4901.38,2761.78,1313.69,Basalt
1596.6,26.4103,122.619,122.673,14.5193,1.52347,14.1186,15.3451,3.2979,1.56768,0.7177,4896.72,2769.2,1312.02,Basalt
1596.7,27.6015,122.623,122.673,14.5202,1.52347,11.4982,13.1161,2.9785,1.53858,0.72188,4929.49,2784.15,1312.02,Basalt
1596.8,28.0944,122.629,122.659,14.5212,1.52336,10.0746,12.234,2.82972,1.37697,0.7435,4943.67,2778.15,1314.36,Basalt
1596.9,28.0816,122.637,122.659,14.5221,1.52339,9.78474,12.3087,2.7841,1.19338,0.789303,4953.17,2809.95,1317.39,Basalt
1597,27.9321,122.646,122.673,14.5231,1.52326,10.166,13.3088,2.76766,1.1148,0.85691,4977.07,2820.71,1321.44,Basalt
1597.1,28.0203,122.654,122.673,14.5241,1.52314,12.6035,17.2906,2.77114,1.18777,0.93821,4901.38,2813.01,1324.15,Basalt
1597.2,28.5613,122.659,122.673,14.525,1.52325,19.7112,26.3165,2.79524,1.35916,1.02335,4938.94,2823.8,1329.62,Basalt
1597.3,29.4097,122.664,122.686,14.526,1.52306,31.6622,38.8065,2.87993,1.51966,1.0856,4972.27,2837.78,1337.2,Basalt
1597.4,30.0782,122.669,122.7,14.527,1.52296,44.0534,49.0836,3.09307,1.53864,1.10283,5045.25,2845.61,1342.42,Basalt
1597.5,30.0354,122.676,122.713,14.528,1.52306,50.1794,51.1842,3.45162,1.33805,1.07236,5040.32,2842.47,1350.16,Basalt
1597.6,29.0235,122.683,122.713,14.529,1.52281,46.1363,43.5749,3.89358,0.95109,1.0027,5065.08,2848.76,1356.55,Basalt
1597.7,27.0197,122.689,122.727,14.5299,1.52292,34.1071,30.3904,4.31275,0.49699,0.90635,5224.16,2834.66,1352.99,Basalt
1597.8,24.1591,122.696,122.727,14.5309,1.52277,20.5138,18.0099,4.6223,0.09694,0.80379,5304.78,2859.82,1356.91,Basalt
1597.9,20.914,122.704,122.74,14.5319,1.52289,10.9454,10.5259,4.7449,-999.25,0.725725,5376.69,2919.73,1360.85,Basalt
1598,18.0683,122.713,122.753,14.5329,1.52266,7.07298,8.44535,4.64528,-999.25,0.6973,5456.35,2918.08,1364.09,Basalt
1598.1,16.19,122.722,122.753,14.5339,1.52282,7.71832,10.5419,4.37129,-999.25,0.71527,5514.71,2963.36,1365.17,Basalt
1598.2,15.3848,122.73,122.767,14.5349,1.52296,11.3924,15.5571,4.00356,-999.25,0.75934,5550.32,2996.08,1368.07,Basalt
1598.3,15.308,122.737,122.767,14.5359,1.523,16.8343,21.6796,3.65064,-999.25,0.80518,5568.3,3024.19,1370.98,Basalt
1598.4,15.5018,122.744,122.78,14.5369,1.52359,21.9536,26.2532,3.41698,-999.25,0.821107,5678.69,3074.69,1371.34,Basalt
1598.5,15.6288,122.749,122.78,14.5379,1.52646,24.7621,27.8109,3.406,-999.25,0.77773,5635.25,3104.3,1370.98,Basalt
1598.6,15.55,122.752,122.794,14.5388,1.52886,24.8078,26.7752,3.66374,-999.25,0.6679,5703.82,3149.82,1366.98,Basalt
1598.7,15.3172,122.755,122.794,14.5397,1.52962,22.6554,23.9917,4.13646,-999.25,0.51248,5710.13,3173.08,1364.09,Basalt
1598.8,15.2234,122.758,122.807,14.5407,1.53026,19.1015,20.2359,4.58316,0.20569,0.35136,5574.32,3214.62,1374.27,Basalt
1598.9,15.5753,122.762,122.807,14.5418,1.53243,15.4232,16.9094,4.71585,0.499338,0.22037,5485.37,3178.95,1373.53,Basalt
1599,16.3976,122.765,122.82,14.5428,1.53011,13.0451,15.3931,4.42254,0.84129,0.13846,5444.83,3126.89,1371.34,Basalt
1599.1,17.4389,122.768,122.82,14.5437,1.5328,12.1746,15.4118,3.76541,1.21988,0.10772,5416.23,3119.33,1360.85,Basalt
1599.2,18.4458,122.771,122.82,14.5447,1.53383,11.5902,15.65,2.99241,1.5725,0.12304,5416.23,3109.92,1359.77,Basalt
1599.3,19.2786,122.777,122.82,14.5457,1.53019,11.0841,17.1524,2.39262,1.80379,0.17818,5514.71,3140.23,1352.64,Basalt
1599.4,19.9047,122.783,122.834,14.5466,1.53113,14.8224,26.4742,2.11042,1.86392,0.263755,5598.53,3196.68,1340.68,Basalt
1599.5,20.2876,122.79,122.834,14.5475,1.53265,30.7702,51.7982,2.08521,1.7762,0.36628,5580.36,3196.68,1340.33,Basalt
1599.6,20.4771,122.798,122.834,14.5484,1.5342,63.6518,93.7414,2.09148,1.64257,0.46849,5610.72,3200.65,1331.33,Basalt
1599.7,20.5203,122.807,122.834,14.5494,1.53546,107.21,139.832,1.94306,1.57469,0.55285,5672.44,3178.95,1322.12,Basalt
1599.8,20.445,122.816,122.834,14.5503,1.53566,141.951,168.137,1.61157,1.61432,0.61089,5697.51,3169.18,1314.03,Basalt
1599.9,20.2368,122.824,122.834,14.5512,1.53563,147.394,162.627,1.24991,1.70239,0.64415,5741.93,3196.68,1304.72,Basalt
1600,19.8822,122.831,122.834,14.5522,1.5357,120.765,127.72,1.13932,1.69871,0.66079,5780.55,3230.73,1297.82,Basalt
1600.1,19.4625,122.838,122.847,14.5531,1.53554,80.4265,84.7769,1.50252,1.48615,0.66667,5716.46,3226.69,1292.29,Basalt
1600.2,19.056,122.847,122.847,14.554,1.5357,49.0447,54.2259,2.37862,1.05646,0.65742,5604.62,3242.92,1297.82,Basalt
1600.3,18.6372,122.856,122.847,14.555,1.53556,35.9044,42.2921,3.53266,0.52746,0.62793,5450.58,3249.05,1297.82,Basalt
1600.4,18.1262,122.865,122.861,14.5558,1.53545,36.1806,43.2935,4.52275,0.101238,0.583151,5321.21,3255.21,1303.73,Basalt
1600.5,17.427,122.874,122.861,14.5568,1.53567,41.3898,49.1892,5.01851,-999.25,0.53442,5208.33,3230.73,1312.36,Basalt
1600.6,16.6454,122.883,122.874,14.5576,1.53559,47.0016,55.5951,4.98462,-999.25,0.49933,5145.96,3234.79,1312.69,Basalt
1600.7,16.0152,122.891,122.874,14.5585,1.53548,51.6771,60.5944,4.59501,0.16182,0.49467,5135.71,3226.69,1321.78,Basalt
1600.8,15.7809,122.898,122.874,14.5594,1.5354,54.5151,62.8912,4.09109,0.38631,0.50881,5110.26,3224.67,1322.12,Basalt
1600.9,16.0491,122.904,122.888,14.5603,1.53525,55.1902,62.1413,3.67728,0.586986,0.51966,5115.33,3226.69,1323.47,Basalt
1601,16.7572,122.91,122.888,14.5613,1.53537,53.6909,58.6738,3.46863,0.71453,0.52001,5120.41,3200.65,1328.59,Basalt
1601.1,17.6783,122.914,122.888,14.5623,1.53548,51.1521,54.5738,3.50182,0.73213,0.51507,5040.32,3171.13,1334.78,Basalt
1601.2,18.5344,122.919,122.901,14.5631,1.53527,49.6727,52.9304,3.72308,0.64496,0.51209,5025.58,3182.87,1336.51,Basalt
1601.3,19.1103,122.924,122.901,14.5641,1.53545,50.196,54.6961,4.04898,0.48805,0.51275,5065.08,3093.13,1326.88,Basalt
1601.4,19.3922,122.931,122.901,14.565,1.53539,50.8637,56.7544,4.3765,0.32081,0.513089,5176.96,3069.2,1322.45,Basalt
1601.5,19.5744,122.938,122.914,14.566,1.53521,48.9214,55.5195,4.54885,0.23048,0.50396,5283.04,3049.23,1316.04,Basalt
1601.6,19.9002,122.945,122.914,14.5669,1.53518,44.3197,51.7392,4.38183,0.29651,0.48498,5399.21,3056.46,1312.69,Basalt
1601.7,20.3869,122.951,122.914,14.5678,1.53533,40.1205,49.8969,3.78213,0.53482,0.46783,5508.81,3085.73,1312.02,Basalt
1601.8,20.8337,122.958,122.914,14.5686,1.53507,40.0908,54.0393,2.8762,0.86844,0.46372,5538.4,3054.65,1310.02,Basalt
1601.9,20.9741,122.965,122.914,14.5697,1.53509,46.3632,64.7057,1.96904,1.14565,0.489605,5532.46,3078.36,1320.76,Basalt
1602,20.6712,122.971,122.914,14.5706,1.53494,56.9836,77.564,1.40444,1.22832,0.55118,5520.61,3104.3,1329.62,Basalt
1602.1,19.8955,122.978,122.914,14.5715,1.53482,68.7609,87.9808,1.40223,1.08022,0.62521,5473.73,3121.22,1332.36,Basalt
1602.2,18.7657,122.986,122.914,14.5725,1.5347,81.7315,95.6934,1.9291,0.79521,0.67146,5550.32,3134.5,1333.4,Basalt
1602.3,17.6222,122.995,122.914,14.5735,1.53475,95.8121,101.525,2.69155,0.56576,0.65177,6131.09,3111.8,1336.51,Basalt
1602.4,16.8403,123.003,122.914,14.5744,1.53464,105.55,102.588,3.32296,0.530697,0.56137,6204.87,3226.69,1347.33,Basalt
1602.5,16.5356,123.009,122.914,14.5753,1.53457,103.58,94.6721,3.55083,0.708,0.43004,6212.35,3251.1,1351.57,Basalt
1602.6,16.5624,123.013,122.928,14.5763,1.53472,89.0508,78.2778,3.30992,1.01595,0.30354,6204.87,3257.26,1348.39,Basalt
1602.7,16.6347,123.017,122.928,14.5772,1.53461,69.1026,59.6829,2.76102,1.31047,0.22728,6145.71,3228.71,1350.16,Basalt
1602.8,16.5775,123.02,122.941,14.5782,1.53472,50.8393,44.0614,2.19456,1.44507,0.23218,6009.62,3224.67,1348.74,Basalt
1602.9,16.4525,123.023,122.955,14.5791,1.5345,35.4044,31.2461,1.89353,1.3433,0.318001,5859.38,3210.62,1348.74,Basalt
1603,16.4875,123.026,122.955,14.5801,1.53454,21.8539,20.0236,1.95543,1.07234,0.442,5741.93,3136.4,1339.98,Basalt
1603.1,16.9569,123.03,122.968,14.581,1.53414,11.6409,11.8008,2.29131,0.7666,0.55008,5866.04,3169.18,1326.54,Basalt
1603.2,17.9828,123.035,122.968,14.5819,1.53443,6.31492,8.56977,2.74052,0.5231,0.60939,5839.47,3147.89,1324.83,Basalt
1603.3,19.3204,123.041,122.968,14.5829,1.53398,7.50615,13.2957,3.22093,0.35532,0.61479,5886.13,3176.99,1316.04,Basalt
1603.4,20.4318,123.048,122.968,14.5838,1.53421,17.6317,28.9342,3.79541,0.185981,0.589199,5491.21,3230.73,1317.39,Basalt
1603.5,20.8961,123.056,122.981,14.5847,1.53412,36.7311,53.798,4.49642,-999.25,0.56379,5532.46,3200.65,1320.42,Basalt
1603.6,20.6594,123.062,122.995,14.5857,1.53411,59.475,79.6602,5.24446,-999.25,0.5531,5473.73,3192.72,1324.15,Basalt
1603.7,20.1114,123.068,123.008,14.5866,1.53408,77.547,96.5582,5.91899,-999.25,0.55778,5444.83,3208.62,1334.78,Basalt
1603.8,19.845,123.075,123.022,14.5876,1.53404,85.6191,99.6744,6.33639,-999.25,0.56795,5598.53,3224.67,1334.78,Basalt
1603.9,20.2185,123.084,123.049,14.5886,1.53412,82.3845,89.5985,6.28002,-999.25,0.563484,5647.59,3200.65,1332.71,Basalt
1604,21.0633,123.093,123.062,14.5895,1.53413,69.5505,71.2073,5.71657,-999.25,0.53435,5729.17,3249.05,1330.3,Basalt
1604.1,21.8571,123.102,123.075,14.5905,1.53387,51.8995,51.6916,4.91295,0.18384,0.50012,5981.73,3326.61,1332.71,Basalt
1604.2,22.1217,123.111,123.089,14.5915,1.53421,36.2059,37.4053,4.21231,0.50624,0.48394,5832.86,3284.24,1343.12,Basalt
1604.3,21.6841,123.119,123.102,14.5925,1.53434,26.9882,30.1161,3.79753,0.65918,0.49418,5866.04,3240.89,1346.63,Basalt
1604.4,20.8228,123.126,123.116,14.5934,1.53412,23.6657,27.0828,3.64755,0.667552,0.524417,5622.96,3188.78,1356.91,Basalt
1604.5,20.0627,123.134,123.116,14.5944,1.53414,22.6062,24.9086,3.6008,0.61172,0.56308,5532.46,3204.63,1356.19,Basalt
1604.6,19.774,123.142,123.129,14.5954,1.53416,20.8577,21.9034,3.51553,0.55619,0.6019,5678.69,3190.75,1353.7,Basalt
1604.7,20.0472,123.151,123.142,14.5963,1.53444,17.7238,17.9824,3.36329,0.51573,0.6425,5716.46,3121.22,1349.8,Basalt
1604.8,20.705,123.16,123.142,14.5973,1.53411,13.681,13.642,3.19723,0.48954,0.68414,6002.62,3061.91,1347.69,Basalt
1604.9,21.4198,123.17,123.156,14.5983,1.53396,9.91487,10.2031,3.09944,0.459609,0.726446,5892.86,3104.3,1348.39,Basalt
1605,22.0823,123.178,123.156,14.5992,1.53369,7.8281,8.97647,3.14209,0.40114,0.76443,5886.13,3134.5,1351.22,Basalt
1605.1,22.7139,123.186,123.169,14.6002,1.53376,7.72688,10.145,3.32508,0.32065,0.78596,6116.55,3106.17,1354.77,Basalt
