Depth,Gamma,Temp_1,Temp_2,P,Rmud,Rs,Rd,Th,U,K,Vs,Vp,INDEX
m,API,C,C,Mpa,Ohmm,Ohmm,Ohmm,ppm,ppm,%,m/s,m/s,Rock types
1785.875,235.812,55.135,54.3717,17.0656,1.79232,1116.08,1134.65,-999.25,-999.25,-999.25,2648.3,5040.32,Rhyolite
1785.975,236.692,55.135,54.3688,17.0668,1.79217,1104.81,1141.56,-999.25,-999.25,-999.25,2648.3,5208.33,Rhyolite
1786.075,235.997,55.135,54.3664,17.0681,1.79197,1036.02,1078.28,-999.25,-999.25,-999.25,2520.16,4934.21,Rhyolite
1786.175,234.121,55.135,54.3632,17.069,1.79215,962.733,994.202,-999.25,-999.25,-999.25,2520.16,5040.32,Rhyolite
1786.275,231.324,55.135,54.3609,17.07,1.7922,926.311,942.478,-999.25,-999.25,-999.25,2520.16,5208.33,Rhyolite
1786.375,227.877,55.135,54.3571,17.0709,1.79207,922.64,929.693,-999.25,-999.25,-999.25,2693.97,5040.32,Rhyolite
1786.475,224.37,55.135,54.3548,17.0717,1.79193,928.983,936.764,-999.25,-999.25,-999.25,2709.54,5040.32,Rhyolite
1786.575,221.445,55.135,54.3518,17.0725,1.79174,933.225,952.169,-999.25,-999.25,-999.25,2790.18,4687.5,Rhyolite
1786.675,219.649,55.135,54.3488,17.074,1.79174,931.25,967.613,-999.25,-999.25,-999.25,2604.17,4882.81,Rhyolite
1786.775,219.161,55.135,54.3461,17.0749,1.7923,915.412,965.149,-999.25,-999.25,-999.25,2506.68,5040.32,Rhyolite
1786.875,219.912,55.1502,54.3437,17.0758,1.79202,879.809,931.528,-999.25,-999.25,-999.25,2709.54,5040.32,Rhyolite
1786.975,221.292,55.135,54.3407,17.0767,1.7921,823.887,870.763,-999.25,-999.25,-999.25,2929.69,5326.7,Rhyolite
1787.075,222.597,55.1503,54.3372,17.0778,1.79197,756.321,799.987,-999.25,-999.25,-999.25,2725.29,5266.85,Rhyolite
1787.175,223.44,55.1503,54.3352,17.0787,1.79212,696.943,741.514,-999.25,-999.25,-999.25,2663.35,5208.33,Rhyolite
1787.275,223.885,55.1503,54.3325,17.0797,1.79174,664.944,711.67,-999.25,-999.25,-999.25,2633.43,4986.7,Rhyolite
1787.375,223.94,55.1503,54.3294,17.0806,1.792,667.764,717.157,-999.25,-999.25,-999.25,2648.3,5151.1,Rhyolite
1787.475,223.632,55.1503,54.3273,17.0816,1.79166,699.304,756.525,-999.25,-999.25,-999.25,2533.78,4986.7,Rhyolite
1787.575,222.54,55.1503,54.3255,17.0825,1.79188,745.088,818.674,-999.25,-999.25,-999.25,2575.55,4934.21,Rhyolite
1787.675,220.577,55.1503,54.324,17.0836,1.79166,785.777,881.92,-999.25,-999.25,-999.25,2693.97,5208.33,Rhyolite
1787.775,218.587,55.1503,54.3224,17.0847,1.79156,802.481,919.466,-999.25,-999.25,-999.25,2441.41,5266.85,Rhyolite
1787.875,217.243,55.1655,54.3205,17.0857,1.79168,787.188,915.199,-999.25,-999.25,-999.25,2480.16,-999.25,Rhyolite
1787.975,217.037,55.1503,54.319,17.0865,1.79141,746.349,873.454,-999.25,-999.25,-999.25,2480.16,-999.25,Rhyolite
1788.075,218.318,55.1655,54.3186,17.0873,1.79187,694.088,811.603,-999.25,-999.25,-999.25,2454.19,-999.25,Rhyolite
1788.175,220.827,55.1655,54.3174,17.0885,1.79142,644.406,747.481,-999.25,-999.25,-999.25,2441.41,-999.25,Rhyolite
1788.275,224.054,55.1655,54.318,17.0898,1.79165,606.381,693.947,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1788.375,227.269,55.1655,54.318,17.0909,1.79143,579.157,654.82,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1788.475,229.56,55.1655,54.3177,17.0919,1.79138,555.57,626.192,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1788.575,230.046,55.1655,54.3182,17.0926,1.79171,537.602,609.227,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1788.675,228.667,55.1655,54.3198,17.0934,1.79115,536.553,614.098,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1788.775,226.096,55.1655,54.3205,17.0941,1.7913,549.581,637.426,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1788.875,223.009,55.1655,54.3205,17.0954,1.79133,560.588,657.91,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1788.975,220.123,55.1655,54.3219,17.0965,1.79176,561.495,661.466,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1789.075,218.113,55.1808,54.3228,17.0974,1.79169,555.161,654.641,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1789.175,217.252,55.1808,54.3265,17.0985,1.79179,539.433,642.826,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1789.275,217.303,55.1808,54.329,17.0997,1.79197,509.389,618.632,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1789.375,217.676,55.1808,54.3302,17.1005,1.79184,474.84,581.302,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1789.475,217.684,55.1808,54.3338,17.1016,1.79198,456.216,548.345,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1789.575,216.929,55.1808,54.3375,17.1025,1.79208,465.241,539.157,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1789.675,215.283,55.1808,54.3406,17.1034,1.79202,496.091,555.275,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1789.775,212.777,55.1808,54.3439,17.1047,1.79151,535.657,583.235,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1789.875,210.057,55.1808,54.3468,17.1057,1.79146,569.681,608.763,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1789.975,208.105,55.1808,54.3525,17.1064,1.79176,579.125,615.85,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1790.075,207.914,55.196,54.3573,17.1073,1.79118,553.606,590.373,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1790.175,209.669,55.196,54.3632,17.1082,1.79068,509.694,537.895,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1790.275,212.597,55.196,54.3702,17.1095,1.79031,486.271,491.727,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1790.375,215.592,55.196,54.3771,17.1106,1.79065,505.89,482.375,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1790.475,217.842,55.196,54.3824,17.1116,1.79115,552.297,506.342,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1790.575,218.926,55.196,54.3896,17.1124,1.7912,580.66,528.217,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1790.675,219.064,55.196,54.398,17.1129,1.79092,551.141,505.717,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1790.775,219.406,55.196,54.405,17.114,1.79102,503.204,457.813,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1790.875,221.276,55.196,54.4145,17.1153,1.79034,566.607,490.432,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1790.975,225.052,55.196,54.421,17.1161,1.79024,837.328,700.718,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1791.075,229.666,55.196,54.4282,17.117,1.79002,1242.88,1048,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1791.175,233.21,55.2113,54.435,17.1182,1.78966,1595.38,1374.55,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1791.275,234.323,55.196,54.4416,17.1194,1.78978,1783.25,1564.43,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1791.375,233.068,55.196,54.4516,17.1204,1.78973,1849.23,1635.04,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1791.475,230.7,55.2113,54.4571,17.1208,1.78954,1851.65,1641.21,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1791.575,228.319,55.2113,54.4633,17.1217,1.78969,1751.06,1560.22,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1791.675,226.536,55.2113,54.4696,17.1231,1.78982,1508.16,1348.68,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1791.775,225.734,55.2113,54.4763,17.1241,1.79,1195.73,1054.73,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1791.875,225.349,55.2113,54.4833,17.1252,1.78996,934.28,789.269,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1791.975,224.579,55.2113,54.4927,17.1262,1.7904,776.098,619.242,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1792.075,223.046,55.2113,54.5012,17.127,1.79007,695.746,532.758,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1792.175,220.705,55.2266,54.5094,17.1277,1.79066,649.313,487.941,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1792.275,217.6,55.2266,54.5165,17.1288,1.79081,628.907,463.65,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1792.375,214.55,55.2266,54.5246,17.13,1.7903,672.09,478.484,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1792.475,212.767,55.2266,54.5337,17.131,1.79071,838.861,584.795,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1792.575,213.228,55.2266,54.543,17.132,1.79079,1161.7,834.408,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1792.675,216.545,55.2266,54.5545,17.1329,1.79076,1583.49,1209.91,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1792.775,221.961,55.2266,54.5655,17.1336,1.79076,1963.68,1596.44,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1792.875,227.556,55.2266,54.5747,17.1347,1.7909,2168.17,1848.71,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1792.975,231.659,55.2266,54.5866,17.1361,1.79068,2165.26,1901.18,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1793.075,233.284,55.2266,54.5998,17.1372,1.78987,2039.66,1809.89,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1793.175,232.172,55.2266,54.61,17.1378,1.78975,1917.34,1694,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1793.275,228.926,55.2266,54.6206,17.1388,1.78943,1853.95,1629.11,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1793.375,224.819,55.2266,54.6309,17.14,1.78965,1795.26,1589.49,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1793.475,220.713,55.2266,54.6406,17.1407,1.7895,1671.71,1507.86,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1793.575,217.324,55.2266,54.6496,17.1418,1.78904,1490.11,1372.62,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1793.675,215.645,55.2266,54.6609,17.1425,1.78886,1314.67,1235.66,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1793.775,216.032,55.2418,54.668,17.1434,1.78948,1195.87,1150.45,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1793.875,218.161,55.2418,54.6797,17.1446,1.78919,1141.2,1133.8,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1793.975,221.117,55.2418,54.6872,17.1459,1.78943,1138.64,1178.81,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1794.075,223.82,55.2418,54.697,17.1469,1.78932,1176.43,1269.57,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1794.175,225.621,55.2418,54.7029,17.1475,1.78917,1203.6,1343.79,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1794.275,226.264,55.2418,54.7108,17.1489,1.78889,1129.86,1291.02,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1794.375,225.573,55.2418,54.7177,17.1497,1.78885,917.871,1057.58,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1794.475,223.648,55.2418,54.7217,17.1507,1.78904,646.747,730.418,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1794.575,221.192,55.2418,54.7266,17.1512,1.78809,448.853,471.948,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1794.675,218.942,55.2418,54.7306,17.1525,1.7876,385.665,370.439,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1794.775,217.243,55.2418,54.7348,17.1537,1.78755,417.295,388.197,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1794.875,215.856,55.2418,54.7378,17.1549,1.7877,465.82,437.012,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1794.975,214.434,55.2418,54.7375,17.1553,1.78791,474.538,451.827,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1795.075,212.849,55.2418,54.7392,17.1562,1.78786,476.101,443.869,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1795.175,211.46,55.2418,54.7413,17.1572,1.78773,605.963,527.76,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1795.275,210.911,55.2571,54.7421,17.1589,1.78755,948.345,818.06,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1795.375,212.139,55.2418,54.7417,17.1602,1.78796,1344.97,1220.78,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1795.475,215.63,55.2418,54.7408,17.1607,1.78783,1533.02,1466.89,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1795.575,220.688,55.2571,54.7366,17.1607,1.78819,1492.46,1445.08,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1795.675,225.405,55.2571,54.7331,17.1619,1.78785,1473.15,1354.12,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1795.775,227.928,55.2571,54.7288,17.1638,1.78827,1638.46,1422.41,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1795.875,227.687,55.2571,54.7262,17.1647,1.78803,1863.26,1611.48,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1795.975,225.779,55.2571,54.7218,17.1652,1.78801,1953.05,1722.46,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1796.075,223.805,55.2571,54.7192,17.1664,1.78693,1892.86,1681.67,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1796.175,222.969,55.2571,54.7146,17.1673,1.78688,1784.37,1572.54,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1796.275,223.57,55.2571,54.7099,17.168,1.78628,1686.32,1474.62,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1796.375,225.338,55.2571,54.7065,17.169,1.78647,1604.87,1402.15,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1796.475,227.78,55.2571,54.7049,17.1699,1.78543,1556.17,1363.94,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1796.575,230.081,55.2571,54.6989,17.1711,1.78511,1553.72,1377.71,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1796.675,231.283,55.2571,54.6957,17.172,1.78529,1571.37,1430.16,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1796.775,230.48,55.2571,54.6936,17.1734,1.78511,1562.47,1474.98,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1796.875,227.436,55.2571,54.6897,17.1742,1.78478,1501.67,1470.66,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1796.975,222.731,55.2571,54.6865,17.175,1.78506,1398.89,1408.86,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1797.075,217.581,55.2571,54.684,17.176,1.78506,1282.23,1310.36,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1797.175,213.617,55.2571,54.6822,17.1767,1.78511,1168.38,1197.79,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1797.275,212.208,55.2571,54.679,17.1777,1.78489,1058.32,1081.55,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1797.375,213.693,55.2571,54.6772,17.1793,1.7837,955.103,969.958,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1797.475,217.03,55.2571,54.6744,17.18,1.78357,875.054,879.458,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1797.575,220.694,55.2571,54.6743,17.1807,1.78367,840.245,831.976,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1797.675,223.785,55.2571,54.6732,17.1819,1.78385,859.866,842.631,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1797.775,225.791,55.2571,54.6729,17.1828,1.78367,915.407,902.51,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1797.875,226.521,55.2571,54.6702,17.1838,1.78389,964.193,971.052,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1797.975,225.681,55.2571,54.6693,17.1853,1.78444,966.372,996.38,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1798.075,223.462,55.2571,54.6711,17.1862,1.78434,908.069,951.942,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1798.175,220.678,55.2571,54.6708,17.1864,1.7842,793.755,841.103,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1798.275,218.319,55.2724,54.6711,17.1873,1.78419,662.334,689.531,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1798.375,217.019,55.2571,54.6713,17.1885,1.78423,644.722,614.612,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1798.475,216.675,55.2571,54.6708,17.1899,1.78414,915.211,822.352,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1798.575,216.802,55.2571,54.6722,17.1911,1.78424,1496.17,1415.99,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1798.675,217.028,55.2571,54.6734,17.1918,1.78395,2116.64,2177.28,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1798.775,217.084,55.2724,54.6742,17.1925,1.78429,2373.6,2640.44,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1798.875,217.371,55.2724,54.6764,17.1936,1.78443,2090.32,2484.75,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1798.975,218.266,55.2571,54.6772,17.195,1.78415,1472.86,1831.22,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1799.075,219.954,55.2724,54.6817,17.1958,1.78441,893.501,1100.89,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1799.175,222.084,55.2724,54.6851,17.1967,1.78414,575.598,629.621,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1799.275,224.082,55.2724,54.6882,17.1974,1.78385,511.918,480.252,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1799.375,225.45,55.2724,54.6927,17.199,1.78413,579.991,530.71,-999.25,-999.25,-999.25,-999.25,-999.25,Rhyolite
1799.475,225.566,55.2724,54.6982,17.2002,1.78387,665.849,629.348,-999.25,-999.25,-999.25,-999.25,4524.46,Rhyolite
1799.575,224.292,55.2724,54.704,17.201,1.78392,722.354,693.644,-999.25,-999.25,-999.25,-999.25,4642.19,Rhyolite
1799.675,222.282,55.2724,54.7093,17.2012,1.78378,792.26,746.234,-999.25,-999.25,-999.25,-999.25,4784.48,Rhyolite
1799.775,220.112,55.2724,54.7141,17.2024,1.78396,961.632,902.405,-999.25,-999.25,-999.25,-999.25,4916.34,Rhyolite
1799.875,218.174,55.2571,54.7211,17.2041,1.78368,1196.9,1190.76,-999.25,-999.25,-999.25,-999.25,5055.67,Rhyolite
1799.975,216.783,55.2723,54.7292,17.2053,1.78358,1304.35,1416.8,-999.25,-999.25,-999.25,-999.25,5787.04,Rhyolite
1800.075,215.837,55.2724,54.7384,17.2055,1.78315,1126.55,1332.07,-999.25,-999.25,-999.25,-999.25,5514.71,Rhyolite
1800.175,214.973,55.2724,54.7449,17.2058,1.78354,756.034,937.083,-999.25,-999.25,-999.25,-999.25,5450.58,Rhyolite
1800.275,214.028,55.2724,54.7517,17.2075,1.78345,490.564,547.752,-999.25,-999.25,-999.25,2493.35,4832.47,Rhyolite
1800.375,213.177,55.2724,54.7618,17.209,1.78341,556.502,505.158,-999.25,-999.25,-999.25,2467.11,5268.99,Rhyolite
1800.475,212.813,55.2724,54.7721,17.21,1.78263,921.604,855.543,-999.25,-999.25,-999.25,2633.43,5268.99,Rhyolite
1800.575,213.585,55.2724,54.7834,17.2106,1.78237,1341.99,1355.01,-999.25,-999.25,-999.25,2663.35,5387.93,Rhyolite
1800.675,215.929,55.2724,54.7909,17.2108,1.78232,1539.65,1683.8,-999.25,-999.25,-999.25,2663.35,5359.44,Rhyolite
1800.775,220.046,55.2724,54.7991,17.2119,1.78192,1380.33,1639.58,-999.25,-999.25,-999.25,2467.11,5359.44,Rhyolite
1800.875,225.46,55.2724,54.8104,17.2139,1.78168,970.466,1251.4,-999.25,-999.25,-999.25,2454.19,5326.7,Rhyolite
1800.975,230.804,55.2724,54.8226,17.2153,1.78154,563.27,754.529,-999.25,-999.25,-999.25,2441.41,5266.85,Rhyolite
1801.075,234.24,55.2724,54.8355,17.2155,1.7811,341.104,396.778,-999.25,-999.25,-999.25,2533.78,5266.85,Rhyolite
1801.175,234.671,55.2724,54.8447,17.216,1.7807,313.145,271.189,-999.25,-999.25,-999.25,2520.16,5151.1,Rhyolite
1801.275,232.303,55.2724,54.8529,17.2173,1.78028,390.475,314.714,-999.25,-999.25,-999.25,2648.3,5151.1,Rhyolite
1801.375,228.521,55.2724,54.8621,17.2181,1.78084,499.306,415.714,-999.25,-999.25,-999.25,2527.83,5040.32,Rhyolite
1801.475,225.315,55.2724,54.8724,17.2191,1.7801,617.762,523.861,-999.25,-999.25,-999.25,2527.83,5095.11,Rhyolite
1801.575,224.178,55.2724,54.8833,17.2206,1.77973,734.165,636.569,-999.25,-999.25,-999.25,2543.28,4832.47,Rhyolite
1801.675,224.692,55.2724,54.8925,17.2213,1.77911,823.978,736.724,-999.25,-999.25,-999.25,2543.28,4832.47,Rhyolite
1801.775,225.318,55.2724,54.9009,17.2221,1.77885,862.925,799.386,-999.25,-999.25,-999.25,2543.28,5151.1,Rhyolite
1801.875,224.325,55.2724,54.911,17.2232,1.77879,845.672,808.567,-999.25,-999.25,-999.25,2601.56,5326.7,Rhyolite
1801.975,221.452,55.2724,54.9175,17.2242,1.77898,792.286,770.716,-999.25,-999.25,-999.25,2601.56,4934.21,Rhyolite
1802.075,218.067,55.2724,54.9265,17.2255,1.77874,730.951,708.393,-999.25,-999.25,-999.25,2640.06,5514.71,Rhyolite
1802.175,215.574,55.2724,54.9337,17.2264,1.77869,687.779,648.042,-999.25,-999.25,-999.25,2640.06,4986.7,Rhyolite
1802.275,214.61,55.2724,54.9418,17.2275,1.77839,686.019,615.84,-999.25,-999.25,-999.25,2617.92,5208.33,Rhyolite
1802.375,214.916,55.2724,54.9477,17.2285,1.77811,722.688,622.072,-999.25,-999.25,-999.25,2617.92,5326.7,Rhyolite
1802.475,215.507,55.2724,54.9549,17.2295,1.77779,740.999,630.857,-999.25,-999.25,-999.25,2601.56,5040.32,Rhyolite
1802.575,215.768,55.2724,54.9614,17.2302,1.77797,702.831,592.914,-999.25,-999.25,-999.25,2601.56,5095.11,Rhyolite
1802.675,216.022,55.2724,54.9682,17.2307,1.77748,684.916,541.274,-999.25,-999.25,-999.25,2601.56,5208.33,Rhyolite
1802.775,217.349,55.2724,54.9734,17.232,1.77681,818.878,593.419,-999.25,-999.25,-999.25,2601.56,5208.33,Rhyolite
1802.875,220.156,55.2724,54.9827,17.2332,1.77617,1112.86,811.876,-999.25,-999.25,-999.25,2601.56,5208.33,Rhyolite
1802.975,223.728,55.2724,54.9871,17.2343,1.77545,1411.17,1106.23,-999.25,-999.25,-999.25,2617.92,5208.33,Rhyolite
1803.075,226.596,55.2724,54.9932,17.2351,1.77528,1540.47,1301.21,-999.25,-999.25,-999.25,2617.92,5095.11,Rhyolite
1803.175,227.308,55.2724,54.9971,17.236,1.77482,1455.99,1294.21,-999.25,-999.25,-999.25,2640.06,5266.85,Rhyolite
1803.275,225.153,55.2724,54.9995,17.237,1.77383,1238.69,1119.3,-999.25,-999.25,-999.25,2656.91,5208.33,Rhyolite
1803.375,220.536,55.2724,55.0039,17.2379,1.77357,1023.1,897.627,-999.25,-999.25,-999.25,2679.72,5095.11,Rhyolite
1803.475,214.894,55.2724,55.0059,17.2393,1.77298,915.975,758.398,-999.25,-999.25,-999.25,2720.59,5208.33,Rhyolite
1803.575,210.307,55.2724,55.0093,17.24,1.77188,916.159,743.642,-999.25,-999.25,-999.25,2738.49,5266.85,Rhyolite
1803.675,208.728,55.2724,55.0113,17.241,1.77176,931.54,780.239,-999.25,-999.25,-999.25,2762.72,5450.58,Rhyolite
1803.775,210.924,55.2724,55.0131,17.2421,1.77073,909.08,777.061,-999.25,-999.25,-999.25,2762.72,5266.85,Rhyolite
1803.875,216.187,55.2724,55.0155,17.2431,1.77096,900.342,734.577,-999.25,-999.25,-999.25,2831.63,5208.33,Rhyolite
1803.975,222.541,55.2724,55.018,17.2438,1.77077,1007.07,744.331,-999.25,-999.25,-999.25,2851.03,5151.1,Rhyolite
1804.075,227.112,55.2724,55.0183,17.2448,1.77034,1290.84,894.769,-999.25,-999.25,-999.25,2877.3,5040.32,Rhyolite
1804.175,228.178,55.2724,55.0209,17.2459,1.77008,1745.81,1204.28,-999.25,-999.25,-999.25,2877.3,5208.33,Rhyolite
1804.275,226.003,55.2724,55.0226,17.247,1.76997,2318.98,1636.42,-999.25,-999.25,-999.25,2924.47,5208.33,Rhyolite
1804.375,222.378,55.2724,55.0232,17.2478,1.76953,2904.7,2114.36,-999.25,-999.25,-999.25,2924.47,5151.1,Rhyolite
1804.475,219.165,55.2724,55.0229,17.2491,1.76972,3381.69,2538.54,-999.25,-999.25,-999.25,2945.17,5266.85,Rhyolite
1804.575,217.113,55.2724,55.0248,17.25,1.76975,3714.98,2849.7,-999.25,-999.25,-999.25,2945.17,5326.7,Rhyolite
1804.675,216.622,55.2724,55.0239,17.2508,1.76952,3995.67,3096.06,-999.25,-999.25,-999.25,2945.17,5208.33,Rhyolite
1804.775,217.527,55.2876,55.0246,17.2516,1.76985,4329.39,3369.77,-999.25,-999.25,-999.25,2945.17,5095.11,Rhyolite
1804.875,219.189,55.2876,55.0244,17.2526,1.76994,4718.17,3698.19,-999.25,-999.25,-999.25,2945.17,5266.85,Rhyolite
1804.975,221.071,55.2724,55.024,17.2538,1.77011,5063.1,4014.84,-999.25,-999.25,-999.25,2945.17,5151.1,Rhyolite
1805.075,222.275,55.2724,55.0235,17.2547,1.76965,5268.69,4231.49,-999.25,-999.25,-999.25,2945.17,5208.33,Rhyolite
1805.175,222.201,55.2724,55.022,17.2556,1.76983,5335.65,4331.62,-999.25,-999.25,-999.25,2973.21,4934.21,Rhyolite
1805.275,220.516,55.2724,55.0224,17.2565,1.7702,5328.58,4366.21,-999.25,-999.25,-999.25,2973.21,5208.33,Rhyolite
1805.375,217.896,55.2724,55.0217,17.2576,1.77002,5295.29,4382.5,-999.25,-999.25,-999.25,2973.21,5151.1,Rhyolite
1805.475,216.254,55.2724,55.0226,17.2586,1.7702,5247.48,4392.02,-999.25,-999.25,-999.25,2973.21,5266.85,Rhyolite
1805.575,217.062,55.2724,55.0214,17.2597,1.76949,5179.26,4387.42,-999.25,-999.25,-999.25,2973.21,5151.1,Rhyolite
1805.675,220.397,55.2724,55.0193,17.2607,1.77011,5086.09,4362.65,-999.25,-999.25,-999.25,2973.21,5326.7,Rhyolite
1805.775,224.725,55.2724,55.019,17.2614,1.76993,4974.92,4313.69,-999.25,-999.25,-999.25,2973.21,5326.7,Rhyolite
